mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate,param_MLP__solver,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.270477235317,0.00875008106232,0.333333333333,logistic,100.0,"(250, 250)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 100.0}",141,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0580812710204,0.000854887384337,3.92455965049e-17
0.784846544266,0.0193402171135,0.350982663378,logistic,100.0,"(500, 500)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 100.0}",133,0.333333333333,0.403906509421,0.333333333333,0.333333333333,0.128261873117,0.00160573119455,0.0305625657633
0.0594059824944,0.00158679485321,0.548920178315,logistic,31.622776601683793,"(125,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 31.622776601683793}",103,0.55031391187,0.561837891106,0.541394860589,0.54211253575,0.0113021380363,1.98593517243e-05,0.00824225279537
0.110129773617,0.00370824337006,0.560415279164,logistic,31.622776601683793,"(250,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 31.622776601683793}",61,0.563777183914,0.563155414163,0.573052904442,0.541662649828,0.0155534313777,0.00103163714356,0.0115073724597
0.142315745354,0.00754630565643,0.558389636912,logistic,31.622776601683793,"(500,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 31.622776601683793}",72,0.557381596283,0.563155414163,0.574407917992,0.538609852502,0.0305477470797,0.00111743866253,0.0129508551511
0.149551987648,0.00446623563766,0.361692504293,logistic,31.622776601683793,"(125, 125)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 31.622776601683793}",131,0.446576306988,0.333333333333,0.333333333333,0.333333333333,0.0428909953799,0.00069414291576,0.0490635737828
0.269426286221,0.0102402567863,0.350793429524,logistic,31.622776601683793,"(250, 250)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 31.622776601683793}",134,0.347794082348,0.388669301713,0.333333333333,0.333333333333,0.0440617070547,0.00169702841288,0.022655949017
0.736955702305,0.0190778374672,0.333333333333,logistic,31.622776601683793,"(500, 500)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 31.622776601683793}",137,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.164725177195,0.00206622678112,2.77793044185e-17
0.0694749355316,0.00238728523254,0.552144233081,logistic,10.0,"(125,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",97,0.535609932428,0.552715235139,0.570203626937,0.550092655077,0.0308868757378,0.000411574452941,0.0122901232703
0.0859721899033,0.003726541996,0.558479956909,logistic,10.0,"(250,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",70,0.524759128533,0.561355270258,0.598026163774,0.549867712116,0.0185428283632,0.000118607237558,0.0263803980996
0.149774193764,0.00635051727295,0.564198618752,logistic,10.0,"(500,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",52,0.555054847438,0.577433428519,0.575800422036,0.548512698566,0.0324427315048,0.000307337131283,0.0126415084227
0.142124056816,0.00391519069672,0.483474286231,logistic,10.0,"(125, 125)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",124,0.4089388872,0.550660368264,0.434745118202,0.539664942104,0.0161024422532,0.000299441799948,0.0624635628194
0.311010718346,0.00839126110077,0.477127317017,logistic,10.0,"(250, 250)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",125,0.522350045993,0.466178219094,0.397891963109,0.52198014075,0.046233747158,0.000197135223874,0.051112684244
1.04652291536,0.0187543034554,0.380813368869,logistic,10.0,"(500, 500)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 10.0}",130,0.335936374838,0.373983739837,0.480132333791,0.333333333333,0.158825281054,0.00265127700352,0.0595193710029
0.0615882277489,0.00278371572495,0.556657507035,logistic,3.1622776601683795,"(125,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683795}",75,0.566284211593,0.543917435222,0.572876928656,0.543542530287,0.0125142563528,0.000861346379307,0.0131322374609
0.103580057621,0.00345677137375,0.555968744501,logistic,3.1622776601683795,"(250,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683795}",78,0.544965854393,0.562911218079,0.57927632636,0.536742213837,0.0183028699083,0.000149704312547,0.016442711223
0.145273983479,0.00655579566956,0.553007002105,logistic,3.1622776601683795,"(500,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683795}",92,0.548558095814,0.55422242685,0.575912893516,0.53334511606,0.0374876832036,0.000284787524718,0.0152613788369
0.133593082428,0.00382947921753,0.531723957751,logistic,3.1622776601683795,"(125, 125)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683795}",119,0.540445824199,0.539964866052,0.500422341886,0.546027614426,0.0293178744534,0.000222282015543,0.0182161126951
0.389838695526,0.00864452123642,0.545731813116,logistic,3.1622776601683795,"(250, 250)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683795}",110,0.529673330431,0.556942703814,0.562925115417,0.533414741262,0.0229184879706,0.00106262574119,0.0144127014087
