0,1,2,3
0.990196078431,0.967782217782,0.989573150863,0.979327500429
0.982229470815,0.985422856011,0.986027717986,0.971550713124
0.981451740671,0.986764171317,0.983689710962,0.984607984608
0.981010588914,0.985160521232,0.984981961768,0.981327639752
0.982618354042,0.982105162157,0.978447716491,0.980965745538
0.98314551637,0.98327660243,0.982886605659,0.983744614179
0.987738893026,0.985463022171,0.985231861498,0.97640717428
0.986663356504,0.98227703718,0.98319185914,0.975511880164
0.98693454346,0.983231864789,0.982829790148,0.97796064949
0.985473822767,0.983892352911,0.982529590822,0.979798574277
0.98073123924,0.983699796623,0.983982712391,0.978038879363
0.983061831679,0.980888144287,0.983510743851,0.978239213662
0.981864231181,0.983716078632,0.986973890018,0.97901792036
0.980213930147,0.978520797134,0.984991157703,0.979732050476
0.980208713272,0.979636470629,0.985407077572,0.979681923572
0.982670988321,0.980132147981,0.985029653121,0.978976944754
0.983050636294,0.981839134001,0.98236631124,0.978504331701
0.982806153592,0.983383868944,0.982743352586,0.981174001289
