0,1,2,3
0.992355889724,0.980211133895,0.989130083273,1.0
0.988656598304,0.992535640089,0.991053282557,0.99359257537
0.992954566086,0.997332859175,0.992793236586,0.992508360819
0.990613805698,0.993180927382,0.987442946467,0.991529185426
0.988962337878,0.993505970124,0.985635691406,0.995055580702
0.991541078218,0.992731660183,0.988343454485,0.9932096048
0.99338041522,0.992846724116,0.990507641672,0.994134932283
0.992840159206,0.993490495808,0.991576091062,0.993566322129
0.992991836102,0.992881233753,0.992439918405,0.993621083743
0.992658891254,0.992891753292,0.992082613569,0.994703793039
0.992779060307,0.993029755858,0.993173829684,0.995118993074
0.993777922189,0.993685741521,0.993264666266,0.995459734281
0.993797080038,0.993691663914,0.993334023574,0.99536864615
0.994590083753,0.99411401457,0.994145250751,0.994941788859
0.994547280939,0.99305720009,0.993803827172,0.994154037049
0.994851553681,0.99308805651,0.994520653222,0.994490163815
0.994812480697,0.993494782852,0.993224266054,0.995126914035
0.994793122376,0.993868690006,0.995112864308,0.995712226836
