0,1,2,3
0.678572292801,0.748337595908,0.710157525947,0.790717141429
0.658166922683,0.711130784411,0.693602693603,0.694344085322
0.672518803889,0.701089324619,0.708396178984,0.69202493413
0.675882847311,0.638378197785,0.714377572016,0.711473393057
0.668178893985,0.66428050943,0.679791669578,0.674485164612
0.639316877697,0.662003210571,0.662623434135,0.674191164687
0.655408252503,0.650452064884,0.658749604005,0.645097197616
0.65133838139,0.663983418016,0.678100575895,0.64111403894
0.652324783427,0.678304099834,0.661235080859,0.642742462711
0.655556111419,0.6772245857,0.670230983672,0.632911070411
0.638444105562,0.647363218792,0.649574746396,0.642323462013
0.638494832041,0.646873445242,0.632041512017,0.647799116315
0.642139980536,0.634235398941,0.627819879961,0.635885349685
0.623574501093,0.642649063141,0.627088680119,0.624047191977
0.6322906988,0.63814664214,0.62165150346,0.619451904765
0.644075665301,0.642669168172,0.611019394036,0.628533945522
0.634426067591,0.628717320261,0.621905296282,0.621809967484
0.630097551512,0.634073213528,0.624481771139,0.617889645642
