0,1,2,3
0.75855002036,0.78196125036,0.786310386473,0.757185950909
0.714982780959,0.751930792429,0.778564908415,0.728519336517
0.717695265506,0.747917286227,0.75279512243,0.752703415584
0.69049185776,0.728095683609,0.746224398541,0.726376650525
0.701041916199,0.719443234755,0.718696927012,0.71834058118
0.701777974473,0.710365129309,0.719153263346,0.707721170286
0.713230722985,0.698778355056,0.712155013605,0.706939563399
0.703056367725,0.693393251448,0.711678598281,0.714930790459
0.705726737518,0.698422131996,0.702012036387,0.715176267688
0.70470392838,0.697402659344,0.699471039678,0.712695644779
0.704483567197,0.695880743195,0.702636313337,0.708711296632
0.70265803291,0.697207762388,0.702918374552,0.70571573562
0.698999175672,0.690198743015,0.697862283099,0.70218173804
0.707700954199,0.693889199575,0.706358205064,0.70126682976
0.698444108346,0.683235521987,0.702471207267,0.70295675993
0.695839292781,0.682212442689,0.699014813585,0.703893139758
0.700245422766,0.689372514183,0.696189238602,0.697289946172
0.698185549341,0.691847564466,0.697735967861,0.697533149058
