0,1,2,3
0.693587913555,0.739778401998,0.716805555556,0.701452751012
0.70574227979,0.758104850917,0.738533565818,0.681484109709
0.687221107242,0.725316223557,0.701748041235,0.714696347151
0.674246491295,0.699095289011,0.676475863774,0.704307903998
0.681646304868,0.682031560441,0.691266455932,0.705767992449
0.660471640115,0.692699632006,0.685181555395,0.685835274072
0.67177594159,0.655383403717,0.67304669675,0.68699105738
0.665046237672,0.660304411947,0.658944853061,0.674652984715
0.658033528008,0.658745591802,0.67788328984,0.687231038229
0.646962767484,0.661783476525,0.650449539153,0.686564899733
0.656188366445,0.673284843247,0.678166853099,0.682495148245
0.679370081366,0.662421682001,0.674126356235,0.686391678497
0.678203203094,0.654852810171,0.649863208473,0.677381106672
0.677467350261,0.65549058613,0.68675270286,0.675722752081
0.659620636427,0.650051664904,0.676825270637,0.664106697558
0.672579523441,0.639676560718,0.662396445827,0.663563825962
0.657897223959,0.657022315386,0.675007749574,0.664490229918
0.662272814802,0.643579144582,0.667597183704,0.641153106692
