0,1,2,3
0.516140350877,0.58252344416,0.512104209473,0.557783608196
0.552636968766,0.54370239215,0.541750841751,0.557183000792
0.568843637253,0.569281045752,0.556184012066,0.533394383394
0.543539000682,0.580838742523,0.585776748971,0.537365292959
0.611190482158,0.557033555168,0.5652350938,0.562202219663
0.57934153744,0.588270674946,0.54752890073,0.557379379522
0.59061643964,0.593494209278,0.567661049413,0.544720700462
0.57292827442,0.582392965457,0.575765574295,0.562560386473
0.569533388234,0.57148275164,0.586197808465,0.567776864261
0.587763517344,0.570785853294,0.569229807452,0.587683150183
0.559548015419,0.566660852375,0.579025401523,0.576024619543
0.563305340224,0.575896051851,0.568154597383,0.580063143032
0.544599111828,0.578565313859,0.5573391637,0.552754192977
0.584187645441,0.561313003936,0.577321387927,0.548617940851
0.588772502904,0.558931107054,0.583167276422,0.576041609067
0.582492888354,0.556674378895,0.569389668969,0.567447186583
0.580056344148,0.567704954789,0.577360228481,0.557010359022
0.562541741133,0.568896327509,0.558753218482,0.569447745643
