0,1,2,3
0.565650332728,0.515601023018,0.374927559138,0.430259870065
0.497030209933,0.485781737029,0.462962962963,0.420358254945
0.496658105546,0.572004357298,0.503142282554,0.445617248249
0.518299161156,0.502843006236,0.546167695473,0.477706331407
0.545755319949,0.520119011723,0.553406565762,0.484991024251
0.523508559776,0.5494329249,0.543958410739,0.501367200252
0.551573048269,0.551469863308,0.555038837886,0.534812184916
0.543998412916,0.552468588759,0.547790689702,0.546406089884
0.522610224364,0.539006180116,0.536604342336,0.51885458328
0.503747684322,0.543559252925,0.54135478314,0.545215201465
0.520078790189,0.560759346474,0.550281538433,0.557872025383
0.537045650301,0.546655353139,0.534993682382,0.542379603849
0.556197235867,0.556480527069,0.549717602903,0.569093676158
0.540898267635,0.559672385902,0.536438589469,0.561254078072
0.549467673248,0.576029867364,0.546936993235,0.559020533405
0.550881990674,0.568770412482,0.533600962787,0.554616315077
0.541774597936,0.556600293626,0.540253599327,0.545082507054
0.547102425007,0.557419630082,0.547383338621,0.550918347426
