mean_fit_time,mean_score_time,mean_test_score,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.00277680158615,0.0425142645836,0.625766370354,1,manhattan,9,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 9}",449,0.635308633869,0.635301067131,0.610649748508,0.621766827493,0.000599928477788,0.000651635757366,0.0103248455507
0.00261616706848,0.0423418283463,0.627634196856,1,manhattan,10,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 10}",407,0.636227570793,0.638918668899,0.613697955161,0.621653590901,0.000179730846051,0.00113130479388,0.0103815425598
0.00248992443085,0.043448984623,0.629242323345,1,manhattan,10,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 10}",346,0.641427974824,0.641956876329,0.610775226894,0.62275841279,0.000530105267318,0.00100885983454,0.0131637841254
0.00267821550369,0.0462162494659,0.625636106016,1,manhattan,11,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 11}",455,0.641712935398,0.643191523233,0.616495970155,0.601075900652,0.00024100606517,0.00405573797607,0.0177006045812
0.00280433893204,0.0476721525192,0.634224596652,1,manhattan,11,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 11}",166,0.643103273538,0.656793831466,0.626496750569,0.610449289134,0.000578064009474,0.00181055783612,0.017413025125
0.00264698266983,0.0451037287712,0.632407446391,1,manhattan,12,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 12}",253,0.646983027625,0.640116933403,0.627061403307,0.615417927189,0.000193859917352,0.00161499776043,0.0121363694927
0.00230628252029,0.0461784601212,0.632636547162,1,manhattan,12,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 12}",231,0.648166853268,0.643066585702,0.634026218862,0.605229694307,0.000204143210901,0.00077580778268,0.016603612321
0.00261586904526,0.0475347042084,0.630505214092,1,manhattan,13,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 13}",332,0.644260727568,0.644860034875,0.622782896378,0.610059847069,0.000185378944947,0.00281332911574,0.0147718159442
0.00243645906448,0.0481845736504,0.637299680512,1,manhattan,13,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 13}",65,0.645738319651,0.648820499211,0.63507977824,0.619521223445,0.000259615739943,0.00180459932359,0.0114540293965
0.0026131272316,0.0478792786598,0.633768695671,1,manhattan,14,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 14}",192,0.635878555018,0.64721907339,0.62703691972,0.624916028946,0.000158438642356,0.00142671051678,0.00878910185276
0.00231951475143,0.0488049983978,0.632630841591,1,manhattan,14,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 14}",237,0.635680848387,0.64323012182,0.626547247968,0.625042272444,0.000196908804256,0.000948221907199,0.0073518881055
0.00296545028687,0.050311088562,0.633429097554,1,manhattan,15,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 15}",211,0.632132498344,0.651491927724,0.623511283108,0.626559489762,0.000590511010007,0.00243467094192,0.0108796445823
0.00254094600677,0.0519772768021,0.638139901558,1,manhattan,15,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 15}",41,0.648675892087,0.643236908892,0.634226678235,0.626384279088,0.000529766418073,0.00231823685431,0.00852255504996
0.00261223316193,0.0507402420044,0.633860314723,1,manhattan,16,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 16}",183,0.644475999946,0.63931393505,0.622118779065,0.629495990047,0.000188862619424,0.00162036886907,0.00865141081903
0.00289684534073,0.0521762371063,0.638230827955,1,manhattan,16,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 16}",34,0.645747079533,0.644227359713,0.631102725482,0.631817340195,0.000494912390336,0.00069567046313,0.00678987620071
0.00276350975037,0.0522862672806,0.631038015067,1,manhattan,17,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 17}",310,0.636213085949,0.636566417456,0.625342961504,0.626007843929,0.000341481788072,0.00204424931933,0.00536371743102
0.0023205280304,0.0536294579506,0.635155635342,1,manhattan,17,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 17}",137,0.64311203342,0.637288755844,0.62944625776,0.630750773911,0.00022225516263,0.00174322745614,0.00547518820671
0.00261998176575,0.0526694655418,0.629012689943,1,manhattan,18,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 18}",362,0.633275513513,0.635330662459,0.62584487505,0.621579375026,0.000149849917788,0.0017467199261,0.00555327368006
0.0025150179863,0.0539862513542,0.634091322195,1,manhattan,18,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 18}",174,0.642873516315,0.636053000846,0.624013196654,0.63339882693,0.000538889028203,0.000855130260713,0.0067648317062
0.00259780883789,0.0554838776588,0.628584247234,1,manhattan,19,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 19}",384,0.629735969336,0.641084575968,0.616333766387,0.627162398106,0.000174201852701,0.00227096460215,0.00879744625999
0.00233799219131,0.0573334693909,0.631397483135,1,manhattan,19,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 19}",297,0.638984956362,0.637408014396,0.62294663037,0.626221310209,0.000221096462151,0.00332312305327,0.00692668669709
0.00260764360428,0.0556127429008,0.628834567992,1,manhattan,20,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 20}",371,0.625480873844,0.64941568388,0.622105772159,0.618316936981,0.000174968812904,0.00193886601289,0.0121524791697
0.00238651037216,0.0562549829483,0.631458208096,1,manhattan,20,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 20}",291,0.638833693201,0.650294771314,0.611629092011,0.625029265538,0.000344485821829,0.00136356782326,0.0145216003655
