mean_fit_time,mean_score_time,mean_test_score,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.0266624689102,0.2334202528,0.948067821407,30,chebyshev,1,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 1}",381,0.942813591112,0.950903459227,0.949774765934,0.948800040791,0.0018854031681,0.00516887835706,0.00313008520118
0.0263325572014,0.250682711601,0.948067821407,30,chebyshev,1,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 1}",381,0.942813591112,0.950903459227,0.949774765934,0.948800040791,0.00169239249288,0.0203174414707,0.00313008520118
0.032705783844,0.263164520264,0.941436298386,30,chebyshev,2,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 2}",404,0.935437130943,0.942569907028,0.944413594856,0.943352514113,0.006190739553,0.0167013902923,0.00353257885463
0.0264971256256,0.239002645016,0.948840680202,30,chebyshev,2,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 2}",362,0.942813591112,0.951934387062,0.951836621604,0.948800040791,0.000409422981666,0.00590613323496,0.0037078673683
0.0270810723305,0.250467598438,0.948579840106,30,chebyshev,3,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 3}",372,0.940817800914,0.948797736692,0.949709654703,0.955039980201,0.00153416856712,0.00433455128616,0.00508405420236
0.0277634859085,0.255795180798,0.951455599644,30,chebyshev,3,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 3}",349,0.942911420623,0.954039657435,0.951782015908,0.957134278447,0.00146623154419,0.00213961817842,0.00529602237017
0.0278422236443,0.252199590206,0.943096959336,30,chebyshev,4,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 4}",398,0.934457889929,0.939400580787,0.957144572332,0.941421340283,0.000679298159114,0.00481141283094,0.00849314863965
0.0273899435997,0.266916334629,0.949140600924,30,chebyshev,4,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 4}",357,0.937755883752,0.947799710809,0.957045866476,0.954020250574,0.000603900103713,0.00990330385419,0.00738304874642
0.0279582738876,0.260203480721,0.939449318056,30,chebyshev,5,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 5}",416,0.933492327678,0.935265897319,0.949697763822,0.939370449525,0.00101336204665,0.00351479626687,0.00628622327676
0.028688788414,0.266628265381,0.943635660975,30,chebyshev,5,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 5}",389,0.936638586182,0.941505158487,0.949730665774,0.946706201922,0.00137606060974,0.0110476917772,0.00500466764764
0.0281649827957,0.300308287144,0.93709042084,30,chebyshev,6,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 6}",429,0.929281787226,0.932139526404,0.95184712714,0.935127021257,0.00109958573077,0.0283327208695,0.00876260826057
0.0282824635506,0.255698680878,0.943136266185,30,chebyshev,6,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 6}",397,0.932492492561,0.941559304807,0.953930686554,0.944611903676,0.000778253432506,0.00506774933603,0.00766097137696
0.0297210216522,0.261908710003,0.935030002392,30,chebyshev,7,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 7}",444,0.922106692532,0.93637198976,0.944477320742,0.937221319503,0.00132391397166,0.00404363056076,0.00811404797646
0.0283381938934,0.257730484009,0.940254317757,30,chebyshev,7,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 7}",409,0.928357144693,0.942589547184,0.948710243474,0.941410142075,0.00149399275055,0.00057173652678,0.00742053599103
0.0281057357788,0.262197732925,0.93448983514,30,chebyshev,8,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 8}",450,0.923052579432,0.934287970969,0.945574052481,0.935094119305,0.000846065306033,0.00293387419405,0.00797533648113
0.0284407138824,0.271026730537,0.93738925035,30,chebyshev,8,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 8}",423,0.927251250355,0.938466061925,0.946659586013,0.937221086207,0.00191763430586,0.014237085717,0.00689543780569
0.0329504609108,0.280990481377,0.930078025991,30,chebyshev,9,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 9}",475,0.921107988112,0.930033111197,0.939312176031,0.929896065427,0.00508207866054,0.0113455785126,0.0064415221991
0.0284319519997,0.2604367733,0.93451836893,30,chebyshev,9,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 9}",448,0.924190251946,0.935285996852,0.94456482839,0.934073923086,0.0016296600302,0.0037753103015,0.00722272877119
0.0411648154259,0.271665453911,0.928782321102,30,chebyshev,10,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 10}",485,0.91794003308,0.929024346483,0.939355583519,0.928854632056,0.0240607851162,0.0101808685553,0.00757833934381
0.0430835485458,0.264487981796,0.935037533855,30,chebyshev,10,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 10}",443,0.926230623032,0.934244330186,0.944586532134,0.935126554665,0.0252330238564,0.00452358019059,0.0065110382692
0.0278784632683,0.26652431488,0.926942189778,30,chebyshev,11,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 11}",494,0.9127189256,0.931096940984,0.936186490574,0.927823470925,0.000802725656966,0.00853359966111,0.00875242959072
0.0283747315407,0.265446007252,0.932940236818,30,chebyshev,11,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 11}",458,0.915834091386,0.938422421141,0.942448367024,0.935126554665,0.000946858043276,0.00383087167419,0.010232024409
0.0289880037308,0.261626958847,0.92615725908,30,chebyshev,12,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 12}",500,0.908508385148,0.931119337401,0.932008173538,0.93307635658,0.000482211949835,0.00167084313486,0.010236125962
0.0272715091705,0.269814252853,0.931380638652,30,chebyshev,12,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 12}",466,0.917863030968,0.935341061925,0.938270049988,0.934106591743,0.0002648761205,0.0103233144953,0.00796668544763
0.0275599956512,0.265692472458,0.923070581842,30,chebyshev,13,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 13}",528,0.905392554962,0.93011033939,0.932073977442,0.924775699118,0.000928041356143,0.00736877365486,0.0105716963516
0.0283412337303,0.265133500099,0.929293617091,30,chebyshev,13,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 13}",484,0.911632946829,0.935352260133,0.934058830999,0.936212547573,0.000561509399029,0.00217574137505,0.0102481698045
0.0287637710571,0.285771012306,0.920712316246,30,chebyshev,14,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 14}",551,0.902267548042,0.93217196898,0.928960182866,0.919512307928,0.0013524287017,0.0305819633088,0.0116418870453
0.0320003032684,0.309281945229,0.927205995375,30,chebyshev,14,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 14}",491,0.907443890961,0.934288430346,0.934114129368,0.933065158372,0.00613900449984,0.0214032236016,0.0114450718534
0.0355935096741,0.314804792404,0.921729092409,30,chebyshev,15,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 15}",538,0.907433371289,0.927960749991,0.929979912492,0.921595407965,0.00443625847669,0.0196130571181,0.00883100693445
0.0293987393379,0.276429831982,0.926144033632,30,chebyshev,15,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 15}",501,0.912653354992,0.931141041145,0.930945036423,0.929895832131,0.0036621723566,0.0088973639451,0.00782082056283
0.0293827652931,0.276863217354,0.920910694683,30,chebyshev,16,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 16}",550,0.904307699968,0.926896920204,0.928894378961,0.923612711313,0.00120839646041,0.00646850242195,0.00979043102574
