0,1,2,3
0.601270417423,0.613347947875,0.408658658659,0.367816091954
0.350793650794,0.506803887936,0.590011223345,0.490674738795
0.583327218247,0.514433551198,0.348039215686,0.482234432234
0.4813567385,0.389905498282,0.366640946502,0.333333333333
0.440120811089,0.585264963063,0.516445618399,0.564749111834
0.375458813487,0.594146658655,0.54097605476,0.437294563843
0.377197218466,0.591031775029,0.506092650253,0.535286305402
0.522913451472,0.536108157076,0.519379884821,0.512011418533
0.525313052535,0.591663392038,0.509241109617,0.568102398247
0.535994960842,0.558280621168,0.560699897197,0.584401709402
0.386686152412,0.553287981859,0.404621150349,0.528414360421
0.448652024117,0.532995972111,0.418450077654,0.338164251208
0.598941831884,0.57882154941,0.409686536513,0.548794356854
0.411057283219,0.566373062275,0.550140095595,0.523777165869
0.446472609369,0.603661078302,0.553052151454,0.499628338291
0.572126748585,0.55704700837,0.564182055967,0.565900118376
0.605103007224,0.599694702442,0.541529772655,0.547533161215
0.605352403311,0.596451996832,0.534251232327,0.565149519078
